year,from_country,to_country,points,from_code2,from_code3,to_code2,to_code3,total_points,rank
1998,slovakia,netherlands,6,SK,SVK,NL,NLD,150,4.0
1998,slovakia,turkey,0,SK,SVK,TR,TUR,25,14.0
1998,slovakia,united kingdom,1,SK,SVK,GB,GBR,166,2.0
1998,slovenia,belgium,6,SI,SVN,BE,BEL,122,6.0
1998,slovenia,croatia,12,SI,SVN,HR,HRV,131,5.0
1998,slovenia,cyprus,0,SI,SVN,CY,CYP,37,11.0
1998,slovenia,estonia,2,SI,SVN,EE,EST,36,12.0
1998,slovenia,north macedonia,4,SI,SVN,MK,MKD,16,19.0
1998,slovenia,finland,0,SI,SVN,FI,FIN,22,15.0
1998,slovenia,france,0,SI,SVN,FR,FRA,3,24.0
1998,slovenia,germany,8,SI,SVN,DE,DEU,86,7.0
1998,slovenia,greece,0,SI,SVN,GR,GRC,12,20.0
1998,slovenia,hungary,0,SI,SVN,HU,HUN,4,23.0
1998,slovenia,ireland,1,SI,SVN,IE,IRL,64,9.0
1998,slovenia,israel,7,SI,SVN,IL,ISR,172,1.0
1998,slovenia,malta,3,SI,SVN,MT,MLT,165,3.0
1998,slovenia,norway,10,SI,SVN,NO,NOR,79,8.0
1998,slovenia,poland,0,SI,SVN,PL,POL,19,17.0
1998,slovenia,portugal,0,SI,SVN,PT,PRT,36,13.0
1998,slovenia,romania,0,SI,SVN,RO,ROU,6,22.0
1998,slovenia,slovakia,0,SI,SVN,SK,SVK,8,21.0
1998,slovenia,spain,0,SI,SVN,ES,ESP,21,16.0
1998,slovenia,sweden,0,SI,SVN,SE,SWE,53,10.0
1998,slovenia,switzerland,0,SI,SVN,CH,CHE,0,25.0
1998,slovenia,netherlands,0,SI,SVN,NL,NLD,150,4.0
1998,slovenia,turkey,0,SI,SVN,TR,TUR,25,14.0
1998,slovenia,united kingdom,5,SI,SVN,GB,GBR,166,2.0
1998,spain,belgium,7,ES,ESP,BE,BEL,122,6.0
1998,spain,croatia,1,ES,ESP,HR,HRV,131,5.0
1998,spain,cyprus,0,ES,ESP,CY,CYP,37,11.0
1998,spain,estonia,2,ES,ESP,EE,EST,36,12.0
1998,spain,north macedonia,0,ES,ESP,MK,MKD,16,19.0
1998,spain,finland,0,ES,ESP,FI,FIN,22,15.0
1998,spain,france,0,ES,ESP,FR,FRA,3,24.0
1998,spain,germany,12,ES,ESP,DE,DEU,86,7.0
1998,spain,greece,0,ES,ESP,GR,GRC,12,20.0
1998,spain,hungary,0,ES,ESP,HU,HUN,4,23.0
1998,spain,ireland,0,ES,ESP,IE,IRL,64,9.0
1998,spain,israel,10,ES,ESP,IL,ISR,172,1.0
1998,spain,malta,5,ES,ESP,MT,MLT,165,3.0
1998,spain,norway,8,ES,ESP,NO,NOR,79,8.0
1998,spain,poland,0,ES,ESP,PL,POL,19,17.0
1998,spain,portugal,6,ES,ESP,PT,PRT,36,13.0
1998,spain,romania,0,ES,ESP,RO,ROU,6,22.0
1998,spain,slovakia,0,ES,ESP,SK,SVK,8,21.0
1998,spain,slovenia,0,ES,ESP,SI,SVN,17,18.0
1998,spain,sweden,0,ES,ESP,SE,SWE,53,10.0
1998,spain,switzerland,0,ES,ESP,CH,CHE,0,25.0
1998,spain,netherlands,4,ES,ESP,NL,NLD,150,4.0
1998,spain,turkey,0,ES,ESP,TR,TUR,25,14.0
1998,spain,united kingdom,3,ES,ESP,GB,GBR,166,2.0
1998,sweden,belgium,2,SE,SWE,BE,BEL,122,6.0
1998,sweden,croatia,3,SE,SWE,HR,HRV,131,5.0
1998,sweden,cyprus,0,SE,SWE,CY,CYP,37,11.0
1998,sweden,estonia,4,SE,SWE,EE,EST,36,12.0
1998,sweden,north macedonia,0,SE,SWE,MK,MKD,16,19.0
1998,sweden,finland,10,SE,SWE,FI,FIN,22,15.0
1998,sweden,france,0,SE,SWE,FR,FRA,3,24.0
1998,sweden,germany,0,SE,SWE,DE,DEU,86,7.0
1998,sweden,greece,0,SE,SWE,GR,GRC,12,20.0
1998,sweden,hungary,0,SE,SWE,HU,HUN,4,23.0
1998,sweden,ireland,1,SE,SWE,IE,IRL,64,9.0
1998,sweden,israel,5,SE,SWE,IL,ISR,172,1.0
1998,sweden,malta,6,SE,SWE,MT,MLT,165,3.0
1998,sweden,norway,12,SE,SWE,NO,NOR,79,8.0
1998,sweden,poland,0,SE,SWE,PL,POL,19,17.0
1998,sweden,portugal,0,SE,SWE,PT,PRT,36,13.0
1998,sweden,romania,0,SE,SWE,RO,ROU,6,22.0
1998,sweden,slovakia,0,SE,SWE,SK,SVK,8,21.0
1998,sweden,slovenia,0,SE,SWE,SI,SVN,17,18.0
1998,sweden,spain,0,SE,SWE,ES,ESP,21,16.0
1998,sweden,switzerland,0,SE,SWE,CH,CHE,0,25.0
1998,sweden,netherlands,8,SE,SWE,NL,NLD,150,4.0
1998,sweden,turkey,0,SE,SWE,TR,TUR,25,14.0
1998,sweden,united kingdom,7,SE,SWE,GB,GBR,166,2.0
1998,switzerland,belgium,4,CH,CHE,BE,BEL,122,6.0
1998,switzerland,croatia,5,CH,CHE,HR,HRV,131,5.0
1998,switzerland,cyprus,0,CH,CHE,CY,CYP,37,11.0
1998,switzerland,estonia,0,CH,CHE,EE,EST,36,12.0
1998,switzerland,north macedonia,0,CH,CHE,MK,MKD,16,19.0
1998,switzerland,finland,0,CH,CHE,FI,FIN,22,15.0
1998,switzerland,france,0,CH,CHE,FR,FRA,3,24.0
1998,switzerland,germany,12,CH,CHE,DE,DEU,86,7.0
1998,switzerland,greece,0,CH,CHE,GR,GRC,12,20.0
1998,switzerland,hungary,0,CH,CHE,HU,HUN,4,23.0
1998,switzerland,ireland,2,CH,CHE,IE,IRL,64,9.0
1998,switzerland,israel,10,CH,CHE,IL,ISR,172,1.0
1998,switzerland,malta,8,CH,CHE,MT,MLT,165,3.0
1998,switzerland,norway,1,CH,CHE,NO,NOR,79,8.0
1998,switzerland,poland,0,CH,CHE,PL,POL,19,17.0
1998,switzerland,portugal,0,CH,CHE,PT,PRT,36,13.0
1998,switzerland,romania,0,CH,CHE,RO,ROU,6,22.0
1998,switzerland,slovakia,0,CH,CHE,SK,SVK,8,21.0
1998,switzerland,slovenia,0,CH,CHE,SI,SVN,17,18.0
1998,switzerland,spain,6,CH,CHE,ES,ESP,21,16.0
1998,switzerland,sweden,0,CH,CHE,SE,SWE,53,10.0
1998,switzerland,netherlands,7,CH,CHE,NL,NLD,150,4.0
1998,switzerland,turkey,0,CH,CHE,TR,TUR,25,14.0
1998,switzerland,united kingdom,3,CH,CHE,GB,GBR,166,2.0
1998,netherlands,belgium,10,NL,NLD,BE,BEL,122,6.0
1998,netherlands,croatia,4,NL,NLD,HR,HRV,131,5.0
1998,netherlands,cyprus,0,NL,NLD,CY,CYP,37,11.0
1998,netherlands,estonia,2,NL,NLD,EE,EST,36,12.0
1998,netherlands,north macedonia,0,NL,NLD,MK,MKD,16,19.0
1998,netherlands,finland,0,NL,NLD,FI,FIN,22,15.0
1998,netherlands,france,0,NL,NLD,FR,FRA,3,24.0
1998,netherlands,germany,12,NL,NLD,DE,DEU,86,7.0
1998,netherlands,greece,0,NL,NLD,GR,GRC,12,20.0
1998,netherlands,hungary,0,NL,NLD,HU,HUN,4,23.0
1998,netherlands,ireland,0,NL,NLD,IE,IRL,64,9.0
1998,netherlands,israel,6,NL,NLD,IL,ISR,172,1.0
1998,netherlands,malta,8,NL,NLD,MT,MLT,165,3.0
1998,netherlands,norway,3,NL,NLD,NO,NOR,79,8.0
1998,netherlands,poland,0,NL,NLD,PL,POL,19,17.0
1998,netherlands,portugal,0,NL,NLD,PT,PRT,36,13.0
1998,netherlands,romania,0,NL,NLD,RO,ROU,6,22.0
1998,netherlands,slovakia,0,NL,NLD,SK,SVK,8,21.0
1998,netherlands,slovenia,0,NL,NLD,SI,SVN,17,18.0
1998,netherlands,spain,0,NL,NLD,ES,ESP,21,16.0
1998,netherlands,sweden,5,NL,NLD,SE,SWE,53,10.0
1998,netherlands,switzerland,0,NL,NLD,CH,CHE,0,25.0
1998,netherlands,turkey,1,NL,NLD,TR,TUR,25,14.0
1998,netherlands,united kingdom,7,NL,NLD,GB,GBR,166,2.0
1998,turkey,belgium,1,TR,TUR,BE,BEL,122,6.0
1998,turkey,croatia,4,TR,TUR,HR,HRV,131,5.0
1998,turkey,cyprus,0,TR,TUR,CY,CYP,37,11.0
1998,turkey,estonia,0,TR,TUR,EE,EST,36,12.0
1998,turkey,north macedonia,0,TR,TUR,MK,MKD,16,19.0
1998,turkey,finland,0,TR,TUR,FI,FIN,22,15.0
1998,turkey,france,0,TR,TUR,FR,FRA,3,24.0
1998,turkey,germany,0,TR,TUR,DE,DEU,86,7.0
1998,turkey,greece,0,TR,TUR,GR,GRC,12,20.0
1998,turkey,hungary,0,TR,TUR,HU,HUN,4,23.0
1998,turkey,ireland,8,TR,TUR,IE,IRL,64,9.0
1998,turkey,israel,5,TR,TUR,IL,ISR,172,1.0
1998,turkey,malta,10,TR,TUR,MT,MLT,165,3.0
1998,turkey,norway,0,TR,TUR,NO,NOR,79,8.0
1998,turkey,poland,0,TR,TUR,PL,POL,19,17.0
1998,turkey,portugal,6,TR,TUR,PT,PRT,36,13.0
1998,turkey,romania,0,TR,TUR,RO,ROU,6,22.0
1998,turkey,slovakia,0,TR,TUR,SK,SVK,8,21.0
1998,turkey,slovenia,3,TR,TUR,SI,SVN,17,18.0
1998,turkey,spain,0,TR,TUR,ES,ESP,21,16.0
1998,turkey,sweden,2,TR,TUR,SE,SWE,53,10.0
1998,turkey,switzerland,0,TR,TUR,CH,CHE,0,25.0
1998,turkey,netherlands,7,TR,TUR,NL,NLD,150,4.0
1998,turkey,united kingdom,12,TR,TUR,GB,GBR,166,2.0
1998,united kingdom,belgium,7,GB,GBR,BE,BEL,122,6.0
1998,united kingdom,croatia,2,GB,GBR,HR,HRV,131,5.0
1998,united kingdom,cyprus,3,GB,GBR,CY,CYP,37,11.0
1998,united kingdom,estonia,0,GB,GBR,EE,EST,36,12.0
1998,united kingdom,north macedonia,0,GB,GBR,MK,MKD,16,19.0
1998,united kingdom,finland,0,GB,GBR,FI,FIN,22,15.0
1998,united kingdom,france,0,GB,GBR,FR,FRA,3,24.0
1998,united kingdom,germany,6,GB,GBR,DE,DEU,86,7.0
1998,united kingdom,greece,0,GB,GBR,GR,GRC,12,20.0
1998,united kingdom,hungary,0,GB,GBR,HU,HUN,4,23.0
1998,united kingdom,ireland,8,GB,GBR,IE,IRL,64,9.0
1998,united kingdom,israel,5,GB,GBR,IL,ISR,172,1.0
1998,united kingdom,malta,12,GB,GBR,MT,MLT,165,3.0
1998,united kingdom,norway,4,GB,GBR,NO,NOR,79,8.0
1998,united kingdom,poland,0,GB,GBR,PL,POL,19,17.0
1998,united kingdom,portugal,0,GB,GBR,PT,PRT,36,13.0
1998,united kingdom,romania,0,GB,GBR,RO,ROU,6,22.0
1998,united kingdom,slovakia,0,GB,GBR,SK,SVK,8,21.0
1998,united kingdom,slovenia,0,GB,GBR,SI,SVN,17,18.0
1998,united kingdom,spain,0,GB,GBR,ES,ESP,21,16.0
1998,united kingdom,sweden,1,GB,GBR,SE,SWE,53,10.0
1998,united kingdom,switzerland,0,GB,GBR,CH,CHE,0,25.0
1998,united kingdom,netherlands,10,GB,GBR,NL,NLD,150,4.0
1998,united kingdom,turkey,0,GB,GBR,TR,TUR,25,14.0
1999,austria,belgium,0,AT,AUT,BE,BEL,38,12.0
1999,austria,bosnia and herzegovina,12,AT,AUT,BA,BIH,86,7.0
1999,austria,croatia,8,AT,AUT,HR,HRV,118,4.0
1999,austria,cyprus,0,AT,AUT,CY,CYP,2,22.0
1999,austria,denmark,5,AT,AUT,DK,DNK,71,8.0
1999,austria,estonia,3,AT,AUT,EE,EST,90,6.0
1999,austria,france,0,AT,AUT,FR,FRA,14,19.0
1999,austria,germany,10,AT,AUT,DE,DEU,140,3.0
1999,austria,iceland,2,AT,AUT,IS,ISL,146,2.0
1999,austria,ireland,0,AT,AUT,IE,IRL,18,17.0
1999,austria,israel,1,AT,AUT,IL,ISR,93,5.0
1999,austria,lithuania,0,AT,AUT,LT,LTU,13,20.0
1999,austria,malta,7,AT,AUT,MT,MLT,32,15.0
1999,austria,norway,0,AT,AUT,NO,NOR,35,14.0
1999,austria,poland,0,AT,AUT,PL,POL,17,18.0
1999,austria,portugal,0,AT,AUT,PT,PRT,12,21.0
1999,austria,slovenia,0,AT,AUT,SI,SVN,50,11.0
1999,austria,spain,0,AT,AUT,ES,ESP,1,23.0
1999,austria,sweden,6,AT,AUT,SE,SWE,163,1.0
1999,austria,netherlands,4,AT,AUT,NL,NLD,71,9.0
1999,austria,turkey,0,AT,AUT,TR,TUR,21,16.0
1999,austria,united kingdom,0,AT,AUT,GB,GBR,38,13.0
1999,belgium,austria,6,BE,BEL,AT,AUT,65,10.0
1999,belgium,bosnia and herzegovina,1,BE,BEL,BA,BIH,86,7.0
1999,belgium,croatia,5,BE,BEL,HR,HRV,118,4.0
1999,belgium,cyprus,0,BE,BEL,CY,CYP,2,22.0
1999,belgium,denmark,0,BE,BEL,DK,DNK,71,8.0
1999,belgium,estonia,4,BE,BEL,EE,EST,90,6.0
1999,belgium,france,0,BE,BEL,FR,FRA,14,19.0
1999,belgium,germany,10,BE,BEL,DE,DEU,140,3.0
1999,belgium,iceland,8,BE,BEL,IS,ISL,146,2.0
1999,belgium,ireland,0,BE,BEL,IE,IRL,18,17.0
1999,belgium,israel,3,BE,BEL,IL,ISR,93,5.0
1999,belgium,lithuania,0,BE,BEL,LT,LTU,13,20.0
1999,belgium,malta,0,BE,BEL,MT,MLT,32,15.0
1999,belgium,norway,0,BE,BEL,NO,NOR,35,14.0
1999,belgium,poland,0,BE,BEL,PL,POL,17,18.0
1999,belgium,portugal,0,BE,BEL,PT,PRT,12,21.0
1999,belgium,slovenia,2,BE,BEL,SI,SVN,50,11.0
1999,belgium,spain,0,BE,BEL,ES,ESP,1,23.0
1999,belgium,sweden,7,BE,BEL,SE,SWE,163,1.0
1999,belgium,netherlands,12,BE,BEL,NL,NLD,71,9.0
1999,belgium,turkey,0,BE,BEL,TR,TUR,21,16.0
1999,belgium,united kingdom,0,BE,BEL,GB,GBR,38,13.0
1999,bosnia and herzegovina,austria,0,BA,BIH,AT,AUT,65,10.0
1999,bosnia and herzegovina,belgium,0,BA,BIH,BE,BEL,38,12.0
1999,bosnia and herzegovina,croatia,8,BA,BIH,HR,HRV,118,4.0
1999,bosnia and herzegovina,cyprus,0,BA,BIH,CY,CYP,2,22.0
1999,bosnia and herzegovina,denmark,0,BA,BIH,DK,DNK,71,8.0
1999,bosnia and herzegovina,estonia,3,BA,BIH,EE,EST,90,6.0
1999,bosnia and herzegovina,france,0,BA,BIH,FR,FRA,14,19.0
1999,bosnia and herzegovina,germany,10,BA,BIH,DE,DEU,140,3.0
1999,bosnia and herzegovina,iceland,0,BA,BIH,IS,ISL,146,2.0
1999,bosnia and herzegovina,ireland,0,BA,BIH,IE,IRL,18,17.0
1999,bosnia and herzegovina,israel,2,BA,BIH,IL,ISR,93,5.0
1999,bosnia and herzegovina,lithuania,0,BA,BIH,LT,LTU,13,20.0
1999,bosnia and herzegovina,malta,7,BA,BIH,MT,MLT,32,15.0
1999,bosnia and herzegovina,norway,0,BA,BIH,NO,NOR,35,14.0
1999,bosnia and herzegovina,poland,6,BA,BIH,PL,POL,17,18.0
1999,bosnia and herzegovina,portugal,0,BA,BIH,PT,PRT,12,21.0
1999,bosnia and herzegovina,slovenia,5,BA,BIH,SI,SVN,50,11.0
1999,bosnia and herzegovina,spain,0,BA,BIH,ES,ESP,1,23.0
1999,bosnia and herzegovina,sweden,12,BA,BIH,SE,SWE,163,1.0
1999,bosnia and herzegovina,netherlands,4,BA,BIH,NL,NLD,71,9.0
1999,bosnia and herzegovina,turkey,0,BA,BIH,TR,TUR,21,16.0
1999,bosnia and herzegovina,united kingdom,1,BA,BIH,GB,GBR,38,13.0
1999,croatia,austria,0,HR,HRV,AT,AUT,65,10.0
1999,croatia,belgium,4,HR,HRV,BE,BEL,38,12.0
1999,croatia,bosnia and herzegovina,10,HR,HRV,BA,BIH,86,7.0
1999,croatia,cyprus,0,HR,HRV,CY,CYP,2,22.0
1999,croatia,denmark,0,HR,HRV,DK,DNK,71,8.0
1999,croatia,estonia,0,HR,HRV,EE,EST,90,6.0
1999,croatia,france,0,HR,HRV,FR,FRA,14,19.0
1999,croatia,germany,3,HR,HRV,DE,DEU,140,3.0
1999,croatia,iceland,0,HR,HRV,IS,ISL,146,2.0
1999,croatia,ireland,0,HR,HRV,IE,IRL,18,17.0
1999,croatia,israel,8,HR,HRV,IL,ISR,93,5.0
1999,croatia,lithuania,2,HR,HRV,LT,LTU,13,20.0
1999,croatia,malta,6,HR,HRV,MT,MLT,32,15.0
1999,croatia,norway,7,HR,HRV,NO,NOR,35,14.0
1999,croatia,poland,0,HR,HRV,PL,POL,17,18.0
1999,croatia,portugal,0,HR,HRV,PT,PRT,12,21.0
1999,croatia,slovenia,12,HR,HRV,SI,SVN,50,11.0
1999,croatia,spain,1,HR,HRV,ES,ESP,1,23.0
1999,croatia,sweden,0,HR,HRV,SE,SWE,163,1.0
1999,croatia,netherlands,0,HR,HRV,NL,NLD,71,9.0
1999,croatia,turkey,0,HR,HRV,TR,TUR,21,16.0
1999,croatia,united kingdom,5,HR,HRV,GB,GBR,38,13.0
1999,cyprus,austria,1,CY,CYP,AT,AUT,65,10.0
1999,cyprus,belgium,0,CY,CYP,BE,BEL,38,12.0
1999,cyprus,bosnia and herzegovina,0,CY,CYP,BA,BIH,86,7.0
1999,cyprus,croatia,2,CY,CYP,HR,HRV,118,4.0
1999,cyprus,denmark,8,CY,CYP,DK,DNK,71,8.0
1999,cyprus,estonia,0,CY,CYP,EE,EST,90,6.0
1999,cyprus,france,0,CY,CYP,FR,FRA,14,19.0
1999,cyprus,germany,0,CY,CYP,DE,DEU,140,3.0
1999,cyprus,iceland,12,CY,CYP,IS,ISL,146,2.0
1999,cyprus,ireland,0,CY,CYP,IE,IRL,18,17.0
1999,cyprus,israel,10,CY,CYP,IL,ISR,93,5.0
1999,cyprus,lithuania,5,CY,CYP,LT,LTU,13,20.0
1999,cyprus,malta,3,CY,CYP,MT,MLT,32,15.0
1999,cyprus,norway,7,CY,CYP,NO,NOR,35,14.0
1999,cyprus,poland,0,CY,CYP,PL,POL,17,18.0
1999,cyprus,portugal,0,CY,CYP,PT,PRT,12,21.0
1999,cyprus,slovenia,0,CY,CYP,SI,SVN,50,11.0
1999,cyprus,spain,0,CY,CYP,ES,ESP,1,23.0
1999,cyprus,sweden,6,CY,CYP,SE,SWE,163,1.0
1999,cyprus,netherlands,0,CY,CYP,NL,NLD,71,9.0
1999,cyprus,turkey,0,CY,CYP,TR,TUR,21,16.0
1999,cyprus,united kingdom,4,CY,CYP,GB,GBR,38,13.0
1999,denmark,austria,3,DK,DNK,AT,AUT,65,10.0
1999,denmark,belgium,0,DK,DNK,BE,BEL,38,12.0
1999,denmark,bosnia and herzegovina,8,DK,DNK,BA,BIH,86,7.0
1999,denmark,croatia,0,DK,DNK,HR,HRV,118,4.0
1999,denmark,cyprus,0,DK,DNK,CY,CYP,2,22.0
1999,denmark,estonia,4,DK,DNK,EE,EST,90,6.0
1999,denmark,france,0,DK,DNK,FR,FRA,14,19.0
1999,denmark,germany,5,DK,DNK,DE,DEU,140,3.0
1999,denmark,iceland,12,DK,DNK,IS,ISL,146,2.0
1999,denmark,ireland,0,DK,DNK,IE,IRL,18,17.0
1999,denmark,israel,2,DK,DNK,IL,ISR,93,5.0
1999,denmark,lithuania,0,DK,DNK,LT,LTU,13,20.0
1999,denmark,malta,0,DK,DNK,MT,MLT,32,15.0
1999,denmark,norway,6,DK,DNK,NO,NOR,35,14.0
1999,denmark,poland,0,DK,DNK,PL,POL,17,18.0
1999,denmark,portugal,0,DK,DNK,PT,PRT,12,21.0
1999,denmark,slovenia,0,DK,DNK,SI,SVN,50,11.0
1999,denmark,spain,0,DK,DNK,ES,ESP,1,23.0
1999,denmark,sweden,10,DK,DNK,SE,SWE,163,1.0
1999,denmark,netherlands,7,DK,DNK,NL,NLD,71,9.0
1999,denmark,turkey,0,DK,DNK,TR,TUR,21,16.0
1999,denmark,united kingdom,1,DK,DNK,GB,GBR,38,13.0
1999,estonia,austria,8,EE,EST,AT,AUT,65,10.0
1999,estonia,belgium,5,EE,EST,BE,BEL,38,12.0
1999,estonia,bosnia and herzegovina,0,EE,EST,BA,BIH,86,7.0
1999,estonia,croatia,3,EE,EST,HR,HRV,118,4.0
1999,estonia,cyprus,0,EE,EST,CY,CYP,2,22.0
1999,estonia,denmark,6,EE,EST,DK,DNK,71,8.0
1999,estonia,france,0,EE,EST,FR,FRA,14,19.0
1999,estonia,germany,7,EE,EST,DE,DEU,140,3.0
1999,estonia,iceland,10,EE,EST,IS,ISL,146,2.0
1999,estonia,ireland,0,EE,EST,IE,IRL,18,17.0
1999,estonia,israel,4,EE,EST,IL,ISR,93,5.0
1999,estonia,lithuania,2,EE,EST,LT,LTU,13,20.0
1999,estonia,malta,1,EE,EST,MT,MLT,32,15.0
1999,estonia,norway,0,EE,EST,NO,NOR,35,14.0
1999,estonia,poland,0,EE,EST,PL,POL,17,18.0
1999,estonia,portugal,0,EE,EST,PT,PRT,12,21.0
1999,estonia,slovenia,0,EE,EST,SI,SVN,50,11.0
1999,estonia,spain,0,EE,EST,ES,ESP,1,23.0
1999,estonia,sweden,12,EE,EST,SE,SWE,163,1.0
1999,estonia,netherlands,0,EE,EST,NL,NLD,71,9.0
1999,estonia,turkey,0,EE,EST,TR,TUR,21,16.0
1999,estonia,united kingdom,0,EE,EST,GB,GBR,38,13.0
1999,france,austria,0,FR,FRA,AT,AUT,65,10.0
1999,france,belgium,2,FR,FRA,BE,BEL,38,12.0
1999,france,bosnia and herzegovina,6,FR,FRA,BA,BIH,86,7.0
1999,france,croatia,7,FR,FRA,HR,HRV,118,4.0
1999,france,cyprus,0,FR,FRA,CY,CYP,2,22.0
1999,france,denmark,0,FR,FRA,DK,DNK,71,8.0
1999,france,estonia,4,FR,FRA,EE,EST,90,6.0
1999,france,germany,8,FR,FRA,DE,DEU,140,3.0
1999,france,iceland,0,FR,FRA,IS,ISL,146,2.0
1999,france,ireland,0,FR,FRA,IE,IRL,18,17.0
1999,france,israel,10,FR,FRA,IL,ISR,93,5.0
1999,france,lithuania,0,FR,FRA,LT,LTU,13,20.0
1999,france,malta,0,FR,FRA,MT,MLT,32,15.0
1999,france,norway,0,FR,FRA,NO,NOR,35,14.0
1999,france,poland,0,FR,FRA,PL,POL,17,18.0
1999,france,portugal,12,FR,FRA,PT,PRT,12,21.0
1999,france,slovenia,1,FR,FRA,SI,SVN,50,11.0
1999,france,spain,0,FR,FRA,ES,ESP,1,23.0
1999,france,sweden,3,FR,FRA,SE,SWE,163,1.0
1999,france,netherlands,0,FR,FRA,NL,NLD,71,9.0
1999,france,turkey,5,FR,FRA,TR,TUR,21,16.0
1999,france,united kingdom,0,FR,FRA,GB,GBR,38,13.0
1999,germany,austria,5,DE,DEU,AT,AUT,65,10.0
1999,germany,belgium,0,DE,DEU,BE,BEL,38,12.0
1999,germany,bosnia and herzegovina,8,DE,DEU,BA,BIH,86,7.0
1999,germany,croatia,10,DE,DEU,HR,HRV,118,4.0
1999,germany,cyprus,0,DE,DEU,CY,CYP,2,22.0
1999,germany,denmark,0,DE,DEU,DK,DNK,71,8.0
1999,germany,estonia,6,DE,DEU,EE,EST,90,6.0
1999,germany,france,0,DE,DEU,FR,FRA,14,19.0
1999,germany,iceland,3,DE,DEU,IS,ISL,146,2.0
1999,germany,ireland,0,DE,DEU,IE,IRL,18,17.0
1999,germany,israel,7,DE,DEU,IL,ISR,93,5.0
1999,germany,lithuania,0,DE,DEU,LT,LTU,13,20.0
1999,germany,malta,1,DE,DEU,MT,MLT,32,15.0
1999,germany,norway,0,DE,DEU,NO,NOR,35,14.0
1999,germany,poland,4,DE,DEU,PL,POL,17,18.0
1999,germany,portugal,0,DE,DEU,PT,PRT,12,21.0
1999,germany,slovenia,0,DE,DEU,SI,SVN,50,11.0
1999,germany,spain,0,DE,DEU,ES,ESP,1,23.0
1999,germany,sweden,2,DE,DEU,SE,SWE,163,1.0
1999,germany,netherlands,0,DE,DEU,NL,NLD,71,9.0
1999,germany,turkey,12,DE,DEU,TR,TUR,21,16.0
1999,germany,united kingdom,0,DE,DEU,GB,GBR,38,13.0
1999,iceland,austria,8,IS,ISL,AT,AUT,65,10.0
1999,iceland,belgium,0,IS,ISL,BE,BEL,38,12.0
1999,iceland,bosnia and herzegovina,3,IS,ISL,BA,BIH,86,7.0
1999,iceland,croatia,4,IS,ISL,HR,HRV,118,4.0
1999,iceland,cyprus,0,IS,ISL,CY,CYP,2,22.0
1999,iceland,denmark,12,IS,ISL,DK,DNK,71,8.0
1999,iceland,estonia,2,IS,ISL,EE,EST,90,6.0
1999,iceland,france,0,IS,ISL,FR,FRA,14,19.0
1999,iceland,germany,5,IS,ISL,DE,DEU,140,3.0
1999,iceland,ireland,0,IS,ISL,IE,IRL,18,17.0
1999,iceland,israel,1,IS,ISL,IL,ISR,93,5.0
1999,iceland,lithuania,0,IS,ISL,LT,LTU,13,20.0
1999,iceland,malta,0,IS,ISL,MT,MLT,32,15.0
1999,iceland,norway,7,IS,ISL,NO,NOR,35,14.0
1999,iceland,poland,0,IS,ISL,PL,POL,17,18.0
1999,iceland,portugal,0,IS,ISL,PT,PRT,12,21.0
1999,iceland,slovenia,0,IS,ISL,SI,SVN,50,11.0
1999,iceland,spain,0,IS,ISL,ES,ESP,1,23.0
1999,iceland,sweden,10,IS,ISL,SE,SWE,163,1.0
1999,iceland,netherlands,6,IS,ISL,NL,NLD,71,9.0
1999,iceland,turkey,0,IS,ISL,TR,TUR,21,16.0
1999,iceland,united kingdom,0,IS,ISL,GB,GBR,38,13.0
1999,ireland,austria,0,IE,IRL,AT,AUT,65,10.0
1999,ireland,belgium,10,IE,IRL,BE,BEL,38,12.0
1999,ireland,bosnia and herzegovina,0,IE,IRL,BA,BIH,86,7.0
1999,ireland,croatia,6,IE,IRL,HR,HRV,118,4.0
1999,ireland,cyprus,0,IE,IRL,CY,CYP,2,22.0
1999,ireland,denmark,7,IE,IRL,DK,DNK,71,8.0
1999,ireland,estonia,8,IE,IRL,EE,EST,90,6.0
1999,ireland,france,2,IE,IRL,FR,FRA,14,19.0
1999,ireland,germany,0,IE,IRL,DE,DEU,140,3.0
1999,ireland,iceland,4,IE,IRL,IS,ISL,146,2.0
1999,ireland,israel,0,IE,IRL,IL,ISR,93,5.0
1999,ireland,lithuania,0,IE,IRL,LT,LTU,13,20.0
1999,ireland,malta,0,IE,IRL,MT,MLT,32,15.0
1999,ireland,norway,3,IE,IRL,NO,NOR,35,14.0
1999,ireland,poland,0,IE,IRL,PL,POL,17,18.0
1999,ireland,portugal,0,IE,IRL,PT,PRT,12,21.0
1999,ireland,slovenia,12,IE,IRL,SI,SVN,50,11.0
1999,ireland,spain,0,IE,IRL,ES,ESP,1,23.0
1999,ireland,sweden,5,IE,IRL,SE,SWE,163,1.0
1999,ireland,netherlands,1,IE,IRL,NL,NLD,71,9.0
1999,ireland,turkey,0,IE,IRL,TR,TUR,21,16.0
1999,ireland,united kingdom,0,IE,IRL,GB,GBR,38,13.0
1999,israel,austria,0,IL,ISR,AT,AUT,65,10.0
1999,israel,belgium,5,IL,ISR,BE,BEL,38,12.0
1999,israel,bosnia and herzegovina,0,IL,ISR,BA,BIH,86,7.0
1999,israel,croatia,7,IL,ISR,HR,HRV,118,4.0
1999,israel,cyprus,0,IL,ISR,CY,CYP,2,22.0
