year,from_country,to_country,points,from_code2,from_code3,to_code2,to_code3,total_points,rank,Country_code2_x,Voting_Languages,Country,Artist,Language_sung,Year,Country_code2_y,Country_code3,Contains_English,Contains_NonEnglish,Official_languages,Contains_Multiple_Languages,Number_of_Languages,Contains_Own_Language,Contains_Voting_Language,gender
2000,turkey,iceland,0,TR,TUR,IS,ISL,45,12.0,TR,turkish,iceland,August & Telma,['english'],2000,IS,ISL,True,False,icelandic icelandic sign language,False,1,False,False,group
2000,turkey,ireland,7,TR,TUR,IE,IRL,92,6.0,TR,turkish,ireland,Eamonn Toal,['english'],2000,IE,IRL,True,False,irish english,False,1,True,False,male
2000,turkey,israel,0,TR,TUR,IL,ISR,7,22.0,TR,turkish,israel,PingPong,"['hebrew', 'english']",2000,IL,ISR,True,True,hebrew,True,2,True,False,group
2000,turkey,latvia,0,TR,TUR,LV,LVA,136,3.0,TR,turkish,latvia,Brainstorm,['english'],2000,LV,LVA,True,False,latvian,False,1,False,False,group
2000,turkey,malta,5,TR,TUR,MT,MLT,73,8.0,TR,turkish,malta,Claudette Pace,"['english', 'maltese']",2000,MT,MLT,True,True,maltese english,True,2,True,False,female
2000,turkey,norway,10,TR,TUR,NO,NOR,57,11.0,TR,turkish,norway,Charmed,['english'],2000,NO,NOR,True,False,norwegian sami languages,False,1,False,False,group
2000,turkey,romania,0,TR,TUR,RO,ROU,25,17.0,TR,turkish,romania,Taxi,['english'],2000,RO,ROU,True,False,romanian,False,1,False,False,group
2000,turkey,russian federation,0,TR,TUR,RU,RUS,155,2.0,TR,turkish,russian federation,Alsou,['english'],2000,RU,RUS,True,False,russian,False,1,False,False,female
2000,turkey,spain,0,TR,TUR,ES,ESP,18,19.0,TR,turkish,spain,Serafín Zubiri (2),['spanish'],2000,ES,ESP,False,True,spanish,False,1,True,False,male
2000,turkey,sweden,12,TR,TUR,SE,SWE,88,7.0,TR,turkish,sweden,Roger Pontare (2),['english'],2000,SE,SWE,True,False,swedish,False,1,False,False,male
2000,turkey,switzerland,0,TR,TUR,CH,CHE,14,20.0,TR,turkish,switzerland,Jane Bogaert,['italian'],2000,CH,CHE,False,True,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,True,False,male
2000,turkey,netherlands,3,TR,TUR,NL,NLD,40,13.0,TR,turkish,netherlands,Linda Wagenmakers,['english'],2000,NL,NLD,True,False,dutch frisian in the province friesland,False,1,False,False,female
2000,turkey,united kingdom,6,TR,TUR,GB,GBR,28,16.0,TR,turkish,united kingdom,Nicki French,['english'],2000,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
2000,united kingdom,austria,1,GB,GBR,AT,AUT,34,14.0,GB,none english has de facto status,austria,The Rounder Girls,['english'],2000,AT,AUT,True,False,german,False,1,False,True,group
2000,united kingdom,belgium,0,GB,GBR,BE,BEL,2,24.0,GB,none english has de facto status,belgium,Nathalie Sorce,['french'],2000,BE,BEL,False,True,dutch french german,False,1,True,False,female
2000,united kingdom,croatia,0,GB,GBR,HR,HRV,70,9.0,GB,none english has de facto status,croatia,Goran Karan,['croatian'],2000,HR,HRV,False,True,croatian,False,1,True,False,male
2000,united kingdom,cyprus,0,GB,GBR,CY,CYP,8,21.0,GB,none english has de facto status,cyprus,Voice,"['greek', 'italian']",2000,CY,CYP,False,True,greek turkish,True,2,True,False,group
2000,united kingdom,denmark,12,GB,GBR,DK,DNK,195,1.0,GB,none english has de facto status,denmark,Olsen Brothers,['english'],2000,DK,DNK,True,False,danish,False,1,False,True,group
2000,united kingdom,estonia,4,GB,GBR,EE,EST,98,4.0,GB,none english has de facto status,estonia,Ines,['english'],2000,EE,EST,True,False,võro estonian,False,1,False,True,female
2000,united kingdom,north macedonia,0,GB,GBR,MK,MKD,29,15.0,GB,none english has de facto status,north macedonia,XXL,"['macedonian', 'english']",2000,MK,MKD,True,True,macedonian albanian,True,2,True,True,group
2000,united kingdom,finland,0,GB,GBR,FI,FIN,18,18.0,GB,none english has de facto status,finland,Nina Åström,['english'],2000,FI,FIN,True,False,finnish swedish,False,1,False,True,female
2000,united kingdom,france,0,GB,GBR,FR,FRA,5,23.0,GB,none english has de facto status,france,Sofia Mestari,['french'],2000,FR,FRA,False,True,breton corsican french,False,1,True,False,female
2000,united kingdom,germany,5,GB,GBR,DE,DEU,96,5.0,GB,none english has de facto status,germany,Stefan Raab,"['german', 'english']",2000,DE,DEU,True,True,german,True,2,True,True,male
2000,united kingdom,iceland,0,GB,GBR,IS,ISL,45,12.0,GB,none english has de facto status,iceland,August & Telma,['english'],2000,IS,ISL,True,False,icelandic icelandic sign language,False,1,False,True,group
2000,united kingdom,ireland,10,GB,GBR,IE,IRL,92,6.0,GB,none english has de facto status,ireland,Eamonn Toal,['english'],2000,IE,IRL,True,False,irish english,False,1,True,True,male
2000,united kingdom,israel,0,GB,GBR,IL,ISR,7,22.0,GB,none english has de facto status,israel,PingPong,"['hebrew', 'english']",2000,IL,ISR,True,True,hebrew,True,2,True,True,group
2000,united kingdom,latvia,7,GB,GBR,LV,LVA,136,3.0,GB,none english has de facto status,latvia,Brainstorm,['english'],2000,LV,LVA,True,False,latvian,False,1,False,True,group
2000,united kingdom,malta,2,GB,GBR,MT,MLT,73,8.0,GB,none english has de facto status,malta,Claudette Pace,"['english', 'maltese']",2000,MT,MLT,True,True,maltese english,True,2,True,True,female
2000,united kingdom,norway,3,GB,GBR,NO,NOR,57,11.0,GB,none english has de facto status,norway,Charmed,['english'],2000,NO,NOR,True,False,norwegian sami languages,False,1,False,True,group
2000,united kingdom,romania,0,GB,GBR,RO,ROU,25,17.0,GB,none english has de facto status,romania,Taxi,['english'],2000,RO,ROU,True,False,romanian,False,1,False,True,group
2000,united kingdom,russian federation,8,GB,GBR,RU,RUS,155,2.0,GB,none english has de facto status,russian federation,Alsou,['english'],2000,RU,RUS,True,False,russian,False,1,False,True,female
2000,united kingdom,spain,0,GB,GBR,ES,ESP,18,19.0,GB,none english has de facto status,spain,Serafín Zubiri (2),['spanish'],2000,ES,ESP,False,True,spanish,False,1,True,False,male
2000,united kingdom,sweden,6,GB,GBR,SE,SWE,88,7.0,GB,none english has de facto status,sweden,Roger Pontare (2),['english'],2000,SE,SWE,True,False,swedish,False,1,False,True,male
2000,united kingdom,switzerland,0,GB,GBR,CH,CHE,14,20.0,GB,none english has de facto status,switzerland,Jane Bogaert,['italian'],2000,CH,CHE,False,True,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,True,False,male
2000,united kingdom,netherlands,0,GB,GBR,NL,NLD,40,13.0,GB,none english has de facto status,netherlands,Linda Wagenmakers,['english'],2000,NL,NLD,True,False,dutch frisian in the province friesland,False,1,False,True,female
2000,united kingdom,turkey,0,GB,GBR,TR,TUR,59,10.0,GB,none english has de facto status,turkey,Pınar Ayhan & The S.O.S.,"['turkish', 'english']",2000,TR,TUR,True,True,turkish,True,2,True,True,group
2001,bosnia and herzegovina,croatia,7,BA,BIH,HR,HRV,42,10.0,BA,none bosnian croatian and serbian ,croatia,Vanna,['english'],2001,HR,HRV,True,False,croatian,False,1,False,False,female
2001,bosnia and herzegovina,denmark,0,BA,BIH,DK,DNK,177,2.0,BA,none bosnian croatian and serbian ,denmark,Rollo & King,['english'],2001,DK,DNK,True,False,danish,False,1,False,False,group
2001,bosnia and herzegovina,estonia,4,BA,BIH,EE,EST,198,1.0,BA,none bosnian croatian and serbian ,estonia,"Tanel Padar, Dave Benton & 2XL",['english'],2001,EE,EST,True,False,võro estonian,False,1,False,False,group
2001,bosnia and herzegovina,france,12,BA,BIH,FR,FRA,142,4.0,BA,none bosnian croatian and serbian ,france,Natasha St-Pier,"['french', 'english']",2001,FR,FRA,True,True,breton corsican french,True,2,True,False,female
2001,bosnia and herzegovina,germany,0,BA,BIH,DE,DEU,66,8.0,BA,none bosnian croatian and serbian ,germany,Michelle,"['german', 'english']",2001,DE,DEU,True,True,german,True,2,True,False,female
2001,bosnia and herzegovina,greece,8,BA,BIH,GR,GRC,147,3.0,BA,none bosnian croatian and serbian ,greece,Antique,"['greek', 'english']",2001,GR,GRC,True,True,greek,True,2,True,False,group
2001,bosnia and herzegovina,iceland,0,BA,BIH,IS,ISL,3,22.0,BA,none bosnian croatian and serbian ,iceland,Two Tricky,['english'],2001,IS,ISL,True,False,icelandic icelandic sign language,False,1,False,False,group
2001,bosnia and herzegovina,ireland,0,BA,BIH,IE,IRL,6,21.0,BA,none bosnian croatian and serbian ,ireland,Gary O'Shaughnessy,['english'],2001,IE,IRL,True,False,irish english,False,1,True,False,male
2001,bosnia and herzegovina,israel,6,BA,BIH,IL,ISR,25,16.0,BA,none bosnian croatian and serbian ,israel,Tal Sondak,['hebrew'],2001,IL,ISR,False,True,hebrew,False,1,True,False,male
2001,bosnia and herzegovina,latvia,0,BA,BIH,LV,LVA,16,18.0,BA,none bosnian croatian and serbian ,latvia,Arnis Mednis,['english'],2001,LV,LVA,True,False,latvian,False,1,False,False,male
2001,bosnia and herzegovina,lithuania,2,BA,BIH,LT,LTU,35,13.0,BA,none bosnian croatian and serbian ,lithuania,Skamp,"['english', 'lithuanian', 'german', 'french']",2001,LT,LTU,True,True,samogitian lithuanian,True,4,True,False,group
2001,bosnia and herzegovina,malta,1,BA,BIH,MT,MLT,48,9.0,BA,none bosnian croatian and serbian ,malta,Fabrizio Faniello,['english'],2001,MT,MLT,True,False,maltese english,False,1,True,False,male
2001,bosnia and herzegovina,norway,0,BA,BIH,NO,NOR,3,23.0,BA,none bosnian croatian and serbian ,norway,Haldor Lægreid,['english'],2001,NO,NOR,True,False,norwegian sami languages,False,1,False,False,male
2001,bosnia and herzegovina,poland,0,BA,BIH,PL,POL,11,20.0,BA,none bosnian croatian and serbian ,poland,Piasek,['english'],2001,PL,POL,True,False,polish,False,1,False,False,male
2001,bosnia and herzegovina,portugal,0,BA,BIH,PT,PRT,18,17.0,BA,none bosnian croatian and serbian ,portugal,MTM,['portuguese'],2001,PT,PRT,False,True,portuguese,False,1,True,False,group
2001,bosnia and herzegovina,russian federation,0,BA,BIH,RU,RUS,37,12.0,BA,none bosnian croatian and serbian ,russian federation,Mumiy Troll,['english'],2001,RU,RUS,True,False,russian,False,1,False,False,group
2001,bosnia and herzegovina,slovenia,10,BA,BIH,SI,SVN,70,7.0,BA,none bosnian croatian and serbian ,slovenia,Nuša Derenda,['english'],2001,SI,SVN,True,False,slovenian slovene,False,1,False,False,female
2001,bosnia and herzegovina,spain,5,BA,BIH,ES,ESP,76,6.0,BA,none bosnian croatian and serbian ,spain,David Civera,['spanish'],2001,ES,ESP,False,True,spanish,False,1,True,False,male
2001,bosnia and herzegovina,sweden,3,BA,BIH,SE,SWE,100,5.0,BA,none bosnian croatian and serbian ,sweden,Friends,['english'],2001,SE,SWE,True,False,swedish,False,1,False,False,group
2001,bosnia and herzegovina,netherlands,0,BA,BIH,NL,NLD,16,19.0,BA,none bosnian croatian and serbian ,netherlands,Michelle Courtens,['english'],2001,NL,NLD,True,False,dutch frisian in the province friesland,False,1,False,False,female
2001,bosnia and herzegovina,turkey,0,BA,BIH,TR,TUR,41,11.0,BA,none bosnian croatian and serbian ,turkey,Sedat Yüce,"['turkish', 'english']",2001,TR,TUR,True,True,turkish,True,2,True,False,male
2001,bosnia and herzegovina,united kingdom,0,BA,BIH,GB,GBR,28,15.0,BA,none bosnian croatian and serbian ,united kingdom,Lindsay Dracass,['english'],2001,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
2001,croatia,bosnia and herzegovina,10,HR,HRV,BA,BIH,29,14.0,HR,croatian,bosnia and herzegovina,Nino Pršeš,"['bosnian', 'english']",2001,BA,BIH,True,True,none bosnian croatian and serbian ,True,2,True,False,male
2001,croatia,denmark,12,HR,HRV,DK,DNK,177,2.0,HR,croatian,denmark,Rollo & King,['english'],2001,DK,DNK,True,False,danish,False,1,False,False,group
2001,croatia,estonia,2,HR,HRV,EE,EST,198,1.0,HR,croatian,estonia,"Tanel Padar, Dave Benton & 2XL",['english'],2001,EE,EST,True,False,võro estonian,False,1,False,False,group
2001,croatia,france,6,HR,HRV,FR,FRA,142,4.0,HR,croatian,france,Natasha St-Pier,"['french', 'english']",2001,FR,FRA,True,True,breton corsican french,True,2,True,False,female
2001,croatia,germany,1,HR,HRV,DE,DEU,66,8.0,HR,croatian,germany,Michelle,"['german', 'english']",2001,DE,DEU,True,True,german,True,2,True,False,female
2001,croatia,greece,5,HR,HRV,GR,GRC,147,3.0,HR,croatian,greece,Antique,"['greek', 'english']",2001,GR,GRC,True,True,greek,True,2,True,False,group
2001,croatia,iceland,0,HR,HRV,IS,ISL,3,22.0,HR,croatian,iceland,Two Tricky,['english'],2001,IS,ISL,True,False,icelandic icelandic sign language,False,1,False,False,group
2001,croatia,ireland,0,HR,HRV,IE,IRL,6,21.0,HR,croatian,ireland,Gary O'Shaughnessy,['english'],2001,IE,IRL,True,False,irish english,False,1,True,False,male
2001,croatia,israel,0,HR,HRV,IL,ISR,25,16.0,HR,croatian,israel,Tal Sondak,['hebrew'],2001,IL,ISR,False,True,hebrew,False,1,True,False,male
2001,croatia,latvia,0,HR,HRV,LV,LVA,16,18.0,HR,croatian,latvia,Arnis Mednis,['english'],2001,LV,LVA,True,False,latvian,False,1,False,False,male
2001,croatia,lithuania,0,HR,HRV,LT,LTU,35,13.0,HR,croatian,lithuania,Skamp,"['english', 'lithuanian', 'german', 'french']",2001,LT,LTU,True,True,samogitian lithuanian,True,4,True,False,group
2001,croatia,malta,0,HR,HRV,MT,MLT,48,9.0,HR,croatian,malta,Fabrizio Faniello,['english'],2001,MT,MLT,True,False,maltese english,False,1,True,False,male
2001,croatia,norway,0,HR,HRV,NO,NOR,3,23.0,HR,croatian,norway,Haldor Lægreid,['english'],2001,NO,NOR,True,False,norwegian sami languages,False,1,False,False,male
2001,croatia,poland,0,HR,HRV,PL,POL,11,20.0,HR,croatian,poland,Piasek,['english'],2001,PL,POL,True,False,polish,False,1,False,False,male
2001,croatia,portugal,0,HR,HRV,PT,PRT,18,17.0,HR,croatian,portugal,MTM,['portuguese'],2001,PT,PRT,False,True,portuguese,False,1,True,False,group
2001,croatia,russian federation,0,HR,HRV,RU,RUS,37,12.0,HR,croatian,russian federation,Mumiy Troll,['english'],2001,RU,RUS,True,False,russian,False,1,False,False,group
2001,croatia,slovenia,8,HR,HRV,SI,SVN,70,7.0,HR,croatian,slovenia,Nuša Derenda,['english'],2001,SI,SVN,True,False,slovenian slovene,False,1,False,False,female
2001,croatia,spain,0,HR,HRV,ES,ESP,76,6.0,HR,croatian,spain,David Civera,['spanish'],2001,ES,ESP,False,True,spanish,False,1,True,False,male
2001,croatia,sweden,4,HR,HRV,SE,SWE,100,5.0,HR,croatian,sweden,Friends,['english'],2001,SE,SWE,True,False,swedish,False,1,False,False,group
2001,croatia,netherlands,0,HR,HRV,NL,NLD,16,19.0,HR,croatian,netherlands,Michelle Courtens,['english'],2001,NL,NLD,True,False,dutch frisian in the province friesland,False,1,False,False,female
2001,croatia,turkey,7,HR,HRV,TR,TUR,41,11.0,HR,croatian,turkey,Sedat Yüce,"['turkish', 'english']",2001,TR,TUR,True,True,turkish,True,2,True,False,male
2001,croatia,united kingdom,3,HR,HRV,GB,GBR,28,15.0,HR,croatian,united kingdom,Lindsay Dracass,['english'],2001,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
2001,denmark,bosnia and herzegovina,7,DK,DNK,BA,BIH,29,14.0,DK,danish,bosnia and herzegovina,Nino Pršeš,"['bosnian', 'english']",2001,BA,BIH,True,True,none bosnian croatian and serbian ,True,2,True,False,male
2001,denmark,croatia,0,DK,DNK,HR,HRV,42,10.0,DK,danish,croatia,Vanna,['english'],2001,HR,HRV,True,False,croatian,False,1,False,False,female
2001,denmark,estonia,8,DK,DNK,EE,EST,198,1.0,DK,danish,estonia,"Tanel Padar, Dave Benton & 2XL",['english'],2001,EE,EST,True,False,võro estonian,False,1,False,False,group
2001,denmark,france,6,DK,DNK,FR,FRA,142,4.0,DK,danish,france,Natasha St-Pier,"['french', 'english']",2001,FR,FRA,True,True,breton corsican french,True,2,True,False,female
2001,denmark,germany,4,DK,DNK,DE,DEU,66,8.0,DK,danish,germany,Michelle,"['german', 'english']",2001,DE,DEU,True,True,german,True,2,True,False,female
2001,denmark,greece,5,DK,DNK,GR,GRC,147,3.0,DK,danish,greece,Antique,"['greek', 'english']",2001,GR,GRC,True,True,greek,True,2,True,False,group
2001,denmark,iceland,2,DK,DNK,IS,ISL,3,22.0,DK,danish,iceland,Two Tricky,['english'],2001,IS,ISL,True,False,icelandic icelandic sign language,False,1,False,False,group
2001,denmark,ireland,0,DK,DNK,IE,IRL,6,21.0,DK,danish,ireland,Gary O'Shaughnessy,['english'],2001,IE,IRL,True,False,irish english,False,1,True,False,male
2001,denmark,israel,0,DK,DNK,IL,ISR,25,16.0,DK,danish,israel,Tal Sondak,['hebrew'],2001,IL,ISR,False,True,hebrew,False,1,True,False,male
2001,denmark,latvia,0,DK,DNK,LV,LVA,16,18.0,DK,danish,latvia,Arnis Mednis,['english'],2001,LV,LVA,True,False,latvian,False,1,False,False,male
2001,denmark,lithuania,0,DK,DNK,LT,LTU,35,13.0,DK,danish,lithuania,Skamp,"['english', 'lithuanian', 'german', 'french']",2001,LT,LTU,True,True,samogitian lithuanian,True,4,True,False,group
2001,denmark,malta,12,DK,DNK,MT,MLT,48,9.0,DK,danish,malta,Fabrizio Faniello,['english'],2001,MT,MLT,True,False,maltese english,False,1,True,False,male
2001,denmark,norway,0,DK,DNK,NO,NOR,3,23.0,DK,danish,norway,Haldor Lægreid,['english'],2001,NO,NOR,True,False,norwegian sami languages,False,1,False,False,male
2001,denmark,poland,1,DK,DNK,PL,POL,11,20.0,DK,danish,poland,Piasek,['english'],2001,PL,POL,True,False,polish,False,1,False,False,male
2001,denmark,portugal,0,DK,DNK,PT,PRT,18,17.0,DK,danish,portugal,MTM,['portuguese'],2001,PT,PRT,False,True,portuguese,False,1,True,False,group
2001,denmark,russian federation,0,DK,DNK,RU,RUS,37,12.0,DK,danish,russian federation,Mumiy Troll,['english'],2001,RU,RUS,True,False,russian,False,1,False,False,group
2001,denmark,slovenia,0,DK,DNK,SI,SVN,70,7.0,DK,danish,slovenia,Nuša Derenda,['english'],2001,SI,SVN,True,False,slovenian slovene,False,1,False,False,female
